dt,AverageTemperature,AverageTemperatureUncertainty,Country
2003-05-01,3.513,0.535,Iceland
2003-06-01,8.214,0.391,Iceland
2003-07-01,9.791,0.402,Iceland
2003-08-01,10.824000000000002,0.237,Iceland
2003-09-01,6.439,0.23,Iceland
2003-10-01,2.156,0.37,Iceland
2003-11-01,0.165,0.386,Iceland
2003-12-01,-2.696,0.419,Iceland
2004-01-01,-3.305,0.406,Iceland
2004-02-01,-1.869,0.4370000000000001,Iceland
2004-03-01,1.372,0.487,Iceland
2004-04-01,2.418,0.44,Iceland
2004-05-01,4.345,0.272,Iceland
2004-06-01,7.657,0.3,Iceland
2004-07-01,9.832999999999998,0.299,Iceland
2004-08-01,10.128,0.419,Iceland
2004-09-01,6.925000000000002,0.201,Iceland
2004-10-01,1.908,0.442,Iceland
2004-11-01,-0.8679999999999999,0.51,Iceland
2004-12-01,-3.1630000000000003,0.34,Iceland
2005-01-01,-2.69,0.3229999999999999,Iceland
2005-02-01,-1.365,0.639,Iceland
2005-03-01,0.1299999999999999,0.6559999999999999,Iceland
2005-04-01,0.871,0.287,Iceland
2005-05-01,2.721,0.287,Iceland
2005-06-01,7.4060000000000015,0.269,Iceland
2005-07-01,9.857,0.263,Iceland
2005-08-01,8.005,0.326,Iceland
2005-09-01,3.523000000000001,0.307,Iceland
2005-10-01,0.1440000000000001,0.418,Iceland
2005-11-01,-1.399,0.467,Iceland
2005-12-01,-0.7990000000000004,0.522,Iceland
2006-01-01,-0.6960000000000002,0.512,Iceland
2006-02-01,-0.1680000000000001,0.6729999999999999,Iceland
2006-03-01,-2.282,0.614,Iceland
2006-04-01,-0.565,0.478,Iceland
2006-05-01,2.939,0.318,Iceland
2006-06-01,7.771,0.298,Iceland
2006-07-01,8.936,0.438,Iceland
2006-08-01,9.204,0.295,Iceland
2006-09-01,6.989000000000001,0.403,Iceland
2006-10-01,2.032,0.325,Iceland
2006-11-01,-1.936,0.34,Iceland
2006-12-01,-0.0339999999999998,0.373,Iceland
2007-01-01,-3.283,0.396,Iceland
2007-02-01,-2.756,0.353,Iceland
2007-03-01,-0.4680000000000002,0.379,Iceland
2007-04-01,2.161,0.419,Iceland
2007-05-01,2.78,0.362,Iceland
2007-06-01,8.152000000000001,0.364,Iceland
2007-07-01,9.04,0.286,Iceland
2007-08-01,8.283,0.295,Iceland
2007-09-01,5.234,0.334,Iceland
2007-10-01,3.042,0.3,Iceland
2007-11-01,-0.3170000000000001,0.394,Iceland
2007-12-01,-1.131,0.317,Iceland
2008-01-01,-3.047,0.254,Iceland
2008-02-01,-2.507,0.442,Iceland
2008-03-01,-2.784,0.327,Iceland
2008-04-01,-0.298,0.462,Iceland
2008-05-01,5.212999999999999,0.345,Iceland
2008-06-01,7.1560000000000015,0.386,Iceland
2008-07-01,9.82,0.344,Iceland
2008-08-01,9.055,0.345,Iceland
2008-09-01,7.302,0.272,Iceland
2008-10-01,0.0869999999999999,0.3,Iceland
2008-11-01,-0.382,0.335,Iceland
2008-12-01,-1.86,0.319,Iceland
2009-01-01,-1.064,0.319,Iceland
2009-02-01,-3.5860000000000003,0.385,Iceland
2009-03-01,-2.591,0.308,Iceland
2009-04-01,1.301,0.334,Iceland
2009-05-01,4.617,0.445,Iceland
2009-06-01,7.233,0.283,Iceland
2009-07-01,9.111999999999998,0.404,Iceland
2009-08-01,8.607000000000001,0.351,Iceland
2009-09-01,5.922999999999999,0.29,Iceland
2009-10-01,1.763,0.256,Iceland
2009-11-01,0.165,0.406,Iceland
2009-12-01,-1.912,0.368,Iceland
2010-01-01,-0.7960000000000003,0.429,Iceland
2010-02-01,-3.619,0.274,Iceland
2010-03-01,-0.615,0.35,Iceland
2010-04-01,-0.6920000000000001,0.471,Iceland
2010-05-01,4.516,0.328,Iceland
2010-06-01,8.254,0.3229999999999999,Iceland
2010-07-01,9.477,0.334,Iceland
2010-08-01,9.179,0.364,Iceland
2010-09-01,7.562,0.244,Iceland
2010-10-01,3.079,0.356,Iceland
2010-11-01,-1.903,0.396,Iceland
2010-12-01,-2.325,0.462,Iceland
2011-01-01,-1.5749999999999995,0.373,Iceland
2011-02-01,-0.9419999999999996,0.35,Iceland
2011-03-01,-2.682,0.279,Iceland
2011-04-01,2.173,0.439,Iceland
2011-05-01,3.149,0.376,Iceland
2011-06-01,5.151,0.355,Iceland
2011-07-01,9.114,0.371,Iceland
2011-08-01,8.013,0.239,Iceland
2011-09-01,6.282,0.303,Iceland
2011-10-01,2.172,0.31,Iceland
2011-11-01,1.6700000000000002,0.311,Iceland
2011-12-01,-4.74,0.285,Iceland
2012-01-01,-1.6929999999999998,0.434,Iceland
2012-02-01,0.004,0.48,Iceland
2012-03-01,0.5430000000000001,0.4,Iceland
2012-04-01,0.128,0.271,Iceland
2012-05-01,3.277,0.315,Iceland
2012-06-01,6.546,0.499,Iceland
2012-07-01,9.435,0.578,Iceland
2012-08-01,9.323,0.69,Iceland
2012-09-01,4.798,0.879,Iceland
2012-10-01,1.1960000000000002,0.603,Iceland
2012-11-01,-1.761,0.496,Iceland
2012-12-01,-2.2350000000000003,0.606,Iceland
2013-01-01,-0.5189999999999997,0.43,Iceland
2013-02-01,0.327,0.529,Iceland
2013-03-01,-2.517,0.381,Iceland
2013-04-01,-1.7380000000000002,0.494,Iceland
2013-05-01,3.023,0.8029999999999999,Iceland
2013-06-01,7.723000000000001,1.065,Iceland
2013-07-01,8.848999999999998,0.562,Iceland
2013-08-01,8.214,0.6940000000000001,Iceland
2013-09-01,1.0,1.0,Iceland
